"RecordNo";"Województwo";"RX2a";"Mushroom";"Recommendation";"Score";"detrac";"neutral";"promo";"Total"
2695;"lubelskie";"100.01 - 300 ha";"Opienka";8;"Neutrals";0;1;0;1
2695;"lubelskie";"100.01 - 300 ha";"Golabek";5;"Detractors";1;0;0;1
2695;"lubelskie";"100.01 - 300 ha";"Boczniak";2;"Detractors";1;0;0;1
2695;"lubelskie";"100.01 - 300 ha";"Pieczarka";10;"Promoters";0;0;1;1
2703;"lubelskie";"wiecej niz 500 ha";"Borowik";4;"Detractors";1;0;0;1
2703;"lubelskie";"wiecej niz 500 ha";"Czubajka";1;"Detractors";1;0;0;1
2703;"lubelskie";"wiecej niz 500 ha";"Podgrzybek";5;"Detractors";1;0;0;1
2703;"lubelskie";"wiecej niz 500 ha";"Kozlarz";4;"Detractors";1;0;0;1
2703;"lubelskie";"wiecej niz 500 ha";"Maslak";10;"Promoters";0;0;1;1
2703;"lubelskie";"wiecej niz 500 ha";"Opienka";4;"Detractors";1;0;0;1
2703;"lubelskie";"wiecej niz 500 ha";"Golabek";9;"Promoters";0;0;1;1
2703;"lubelskie";"wiecej niz 500 ha";"Boczniak";5;"Detractors";1;0;0;1
2703;"lubelskie";"wiecej niz 500 ha";"Pieczarka";6;"Detractors";1;0;0;1
2707;"lubelskie";"100.01 - 300 ha";"Borowik";2;"Detractors";1;0;0;1
2707;"lubelskie";"100.01 - 300 ha";"Czubajka";2;"Detractors";1;0;0;1
2707;"lubelskie";"100.01 - 300 ha";"Gaska";9;"Promoters";0;0;1;1
2707;"lubelskie";"100.01 - 300 ha";"Kozlarz";0;"Detractors";1;0;0;1
2707;"lubelskie";"100.01 - 300 ha";"Maslak";5;"Detractors";1;0;0;1
2707;"lubelskie";"100.01 - 300 ha";"Opienka";0;"Detractors";1;0;0;1
2707;"lubelskie";"100.01 - 300 ha";"Golabek";1;"Detractors";1;0;0;1
2707;"lubelskie";"100.01 - 300 ha";"Boczniak";7;"Neutrals";0;1;0;1
2707;"lubelskie";"100.01 - 300 ha";"Pieczarka";7;"Neutrals";0;1;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Borowik";9;"Promoters";0;0;1;1
2727;"lubelskie";"wiecej niz 500 ha";"Czubajka";1;"Detractors";1;0;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Gaska";7;"Neutrals";0;1;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Podgrzybek";5;"Detractors";1;0;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Kozlarz";4;"Detractors";1;0;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Maslak";8;"Neutrals";0;1;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Opienka";0;"Detractors";1;0;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Golabek";7;"Neutrals";0;1;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Boczniak";3;"Detractors";1;0;0;1
2727;"lubelskie";"wiecej niz 500 ha";"Pieczarka";8;"Neutrals";0;1;0;1
2731;"lubelskie";"<= 50 ha";"Borowik";3;"Detractors";1;0;0;1
2731;"lubelskie";"<= 50 ha";"Czubajka";7;"Neutrals";0;1;0;1
2731;"lubelskie";"<= 50 ha";"Gaska";5;"Detractors";1;0;0;1
2731;"lubelskie";"<= 50 ha";"Podgrzybek";3;"Detractors";1;0;0;1
2731;"lubelskie";"<= 50 ha";"Kozlarz";2;"Detractors";1;0;0;1
2731;"lubelskie";"<= 50 ha";"Maslak";9;"Promoters";0;0;1;1
2731;"lubelskie";"<= 50 ha";"Opienka";5;"Detractors";1;0;0;1
2731;"lubelskie";"<= 50 ha";"Golabek";9;"Promoters";0;0;1;1
2731;"lubelskie";"<= 50 ha";"Boczniak";4;"Detractors";1;0;0;1
2731;"lubelskie";"<= 50 ha";"Pieczarka";2;"Detractors";1;0;0;1
2742;"lubuskie";"100.01 - 300 ha";"Borowik";9;"Promoters";0;0;1;1
2742;"lubuskie";"100.01 - 300 ha";"Gaska";8;"Neutrals";0;1;0;1
2742;"lubuskie";"100.01 - 300 ha";"Podgrzybek";0;"Detractors";1;0;0;1
2742;"lubuskie";"100.01 - 300 ha";"Kozlarz";9;"Promoters";0;0;1;1
2742;"lubuskie";"100.01 - 300 ha";"Maslak";9;"Promoters";0;0;1;1
2742;"lubuskie";"100.01 - 300 ha";"Opienka";10;"Promoters";0;0;1;1
2742;"lubuskie";"100.01 - 300 ha";"Golabek";10;"Promoters";0;0;1;1
2742;"lubuskie";"100.01 - 300 ha";"Boczniak";10;"Promoters";0;0;1;1
2742;"lubuskie";"100.01 - 300 ha";"Pieczarka";3;"Detractors";1;0;0;1
2744;"lubuskie";"100.01 - 300 ha";"Borowik";8;"Neutrals";0;1;0;1
2744;"lubuskie";"100.01 - 300 ha";"Czubajka";3;"Detractors";1;0;0;1
2744;"lubuskie";"100.01 - 300 ha";"Podgrzybek";7;"Neutrals";0;1;0;1
2744;"lubuskie";"100.01 - 300 ha";"Kozlarz";1;"Detractors";1;0;0;1
2744;"lubuskie";"100.01 - 300 ha";"Maslak";4;"Detractors";1;0;0;1
2744;"lubuskie";"100.01 - 300 ha";"Opienka";5;"Detractors";1;0;0;1
2744;"lubuskie";"100.01 - 300 ha";"Golabek";2;"Detractors";1;0;0;1
2744;"lubuskie";"100.01 - 300 ha";"Boczniak";4;"Detractors";1;0;0;1
2744;"lubuskie";"100.01 - 300 ha";"Pieczarka";4;"Detractors";1;0;0;1
2748;"lubuskie";"100.01 - 300 ha";"Borowik";9;"Promoters";0;0;1;1
2748;"lubuskie";"100.01 - 300 ha";"Czubajka";8;"Neutrals";0;1;0;1
2748;"lubuskie";"100.01 - 300 ha";"Gaska";5;"Detractors";1;0;0;1
2748;"lubuskie";"100.01 - 300 ha";"Podgrzybek";1;"Detractors";1;0;0;1
2748;"lubuskie";"100.01 - 300 ha";"Kozlarz";5;"Detractors";1;0;0;1
2748;"lubuskie";"100.01 - 300 ha";"Maslak";5;"Detractors";1;0;0;1
2748;"lubuskie";"100.01 - 300 ha";"Opienka";6;"Detractors";1;0;0;1
2748;"lubuskie";"100.01 - 300 ha";"Golabek";3;"Detractors";1;0;0;1
2748;"lubuskie";"100.01 - 300 ha";"Boczniak";9;"Promoters";0;0;1;1
2748;"lubuskie";"100.01 - 300 ha";"Pieczarka";5;"Detractors";1;0;0;1
2754;"lubuskie";"100.01 - 300 ha";"Borowik";10;"Promoters";0;0;1;1
2754;"lubuskie";"100.01 - 300 ha";"Czubajka";4;"Detractors";1;0;0;1
2754;"lubuskie";"100.01 - 300 ha";"Gaska";4;"Detractors";1;0;0;1
2754;"lubuskie";"100.01 - 300 ha";"Podgrzybek";0;"Detractors";1;0;0;1
2754;"lubuskie";"100.01 - 300 ha";"Kozlarz";10;"Promoters";0;0;1;1
2754;"lubuskie";"100.01 - 300 ha";"Maslak";7;"Neutrals";0;1;0;1
2754;"lubuskie";"100.01 - 300 ha";"Opienka";0;"Detractors";1;0;0;1
2754;"lubuskie";"100.01 - 300 ha";"Golabek";3;"Detractors";1;0;0;1
2754;"lubuskie";"100.01 - 300 ha";"Boczniak";2;"Detractors";1;0;0;1
2754;"lubuskie";"100.01 - 300 ha";"Pieczarka";10;"Promoters";0;0;1;1
2757;"lubuskie";"<= 50 ha";"Czubajka";9;"Promoters";0;0;1;1
2757;"lubuskie";"<= 50 ha";"Gaska";6;"Detractors";1;0;0;1
2757;"lubuskie";"<= 50 ha";"Kozlarz";9;"Promoters";0;0;1;1
2757;"lubuskie";"<= 50 ha";"Maslak";8;"Neutrals";0;1;0;1
2757;"lubuskie";"<= 50 ha";"Opienka";1;"Detractors";1;0;0;1
2757;"lubuskie";"<= 50 ha";"Golabek";6;"Detractors";1;0;0;1
2757;"lubuskie";"<= 50 ha";"Boczniak";2;"Detractors";1;0;0;1
2757;"lubuskie";"<= 50 ha";"Pieczarka";6;"Detractors";1;0;0;1
2766;"lubuskie";"<= 50 ha";"Borowik";9;"Promoters";0;0;1;1
2766;"lubuskie";"<= 50 ha";"Gaska";1;"Detractors";1;0;0;1
2766;"lubuskie";"<= 50 ha";"Podgrzybek";7;"Neutrals";0;1;0;1
2766;"lubuskie";"<= 50 ha";"Kozlarz";2;"Detractors";1;0;0;1
2766;"lubuskie";"<= 50 ha";"Maslak";3;"Detractors";1;0;0;1
2766;"lubuskie";"<= 50 ha";"Opienka";3;"Detractors";1;0;0;1
2766;"lubuskie";"<= 50 ha";"Golabek";10;"Promoters";0;0;1;1
2766;"lubuskie";"<= 50 ha";"Boczniak";2;"Detractors";1;0;0;1
2766;"lubuskie";"<= 50 ha";"Pieczarka";10;"Promoters";0;0;1;1
2775;"lubuskie";"wiecej niz 500 ha";"Borowik";3;"Detractors";1;0;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Czubajka";1;"Detractors";1;0;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Gaska";6;"Detractors";1;0;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Podgrzybek";3;"Detractors";1;0;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Kozlarz";4;"Detractors";1;0;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Maslak";7;"Neutrals";0;1;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Opienka";7;"Neutrals";0;1;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Golabek";10;"Promoters";0;0;1;1
2775;"lubuskie";"wiecej niz 500 ha";"Boczniak";1;"Detractors";1;0;0;1
2775;"lubuskie";"wiecej niz 500 ha";"Pieczarka";6;"Detractors";1;0;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Borowik";1;"Detractors";1;0;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Czubajka";6;"Detractors";1;0;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Gaska";2;"Detractors";1;0;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Podgrzybek";6;"Detractors";1;0;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Kozlarz";0;"Detractors";1;0;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Maslak";3;"Detractors";1;0;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Opienka";8;"Neutrals";0;1;0;1
2780;"lubuskie";"wiecej niz 500 ha";"Golabek";9;"Promoters";0;0;1;1
2780;"lubuskie";"wiecej niz 500 ha";"Boczniak";9;"Promoters";0;0;1;1
2780;"lubuskie";"wiecej niz 500 ha";"Pieczarka";8;"Neutrals";0;1;0;1
2786;"lódzkie";"<= 50 ha";"Borowik";6;"Detractors";1;0;0;1
2786;"lódzkie";"<= 50 ha";"Czubajka";1;"Detractors";1;0;0;1
2786;"lódzkie";"<= 50 ha";"Gaska";3;"Detractors";1;0;0;1
2786;"lódzkie";"<= 50 ha";"Podgrzybek";7;"Neutrals";0;1;0;1
2786;"lódzkie";"<= 50 ha";"Kozlarz";8;"Neutrals";0;1;0;1
2786;"lódzkie";"<= 50 ha";"Maslak";7;"Neutrals";0;1;0;1
2786;"lódzkie";"<= 50 ha";"Opienka";0;"Detractors";1;0;0;1
2786;"lódzkie";"<= 50 ha";"Golabek";10;"Promoters";0;0;1;1
2786;"lódzkie";"<= 50 ha";"Boczniak";9;"Promoters";0;0;1;1
2786;"lódzkie";"<= 50 ha";"Pieczarka";4;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Borowik";4;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Czubajka";5;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Gaska";5;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Podgrzybek";6;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Kozlarz";4;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Maslak";5;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Opienka";7;"Neutrals";0;1;0;1
2798;"lódzkie";"<= 50 ha";"Golabek";7;"Neutrals";0;1;0;1
2798;"lódzkie";"<= 50 ha";"Boczniak";5;"Detractors";1;0;0;1
2798;"lódzkie";"<= 50 ha";"Pieczarka";5;"Detractors";1;0;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Borowik";1;"Detractors";1;0;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Czubajka";9;"Promoters";0;0;1;1
2801;"lódzkie";"wiecej niz 500 ha";"Gaska";6;"Detractors";1;0;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Podgrzybek";7;"Neutrals";0;1;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Kozlarz";1;"Detractors";1;0;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Maslak";7;"Neutrals";0;1;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Opienka";4;"Detractors";1;0;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Golabek";8;"Neutrals";0;1;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Boczniak";4;"Detractors";1;0;0;1
2801;"lódzkie";"wiecej niz 500 ha";"Pieczarka";10;"Promoters";0;0;1;1
2809;"malopolskie";"300.01 - 500 ha";"Borowik";7;"Neutrals";0;1;0;1
2809;"malopolskie";"300.01 - 500 ha";"Czubajka";10;"Promoters";0;0;1;1
2809;"malopolskie";"300.01 - 500 ha";"Gaska";6;"Detractors";1;0;0;1
2809;"malopolskie";"300.01 - 500 ha";"Podgrzybek";4;"Detractors";1;0;0;1
2809;"malopolskie";"300.01 - 500 ha";"Kozlarz";10;"Promoters";0;0;1;1
2809;"malopolskie";"300.01 - 500 ha";"Maslak";6;"Detractors";1;0;0;1
2809;"malopolskie";"300.01 - 500 ha";"Opienka";2;"Detractors";1;0;0;1
2809;"malopolskie";"300.01 - 500 ha";"Golabek";8;"Neutrals";0;1;0;1
2809;"malopolskie";"300.01 - 500 ha";"Boczniak";4;"Detractors";1;0;0;1
2809;"malopolskie";"300.01 - 500 ha";"Pieczarka";6;"Detractors";1;0;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Borowik";2;"Detractors";1;0;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Czubajka";7;"Neutrals";0;1;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Gaska";0;"Detractors";1;0;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Podgrzybek";2;"Detractors";1;0;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Kozlarz";3;"Detractors";1;0;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Maslak";8;"Neutrals";0;1;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Opienka";3;"Detractors";1;0;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Golabek";7;"Neutrals";0;1;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Boczniak";5;"Detractors";1;0;0;1
2813;"malopolskie";"wiecej niz 500 ha";"Pieczarka";8;"Neutrals";0;1;0;1
2817;"malopolskie";"100.01 - 300 ha";"Borowik";8;"Neutrals";0;1;0;1
2817;"malopolskie";"100.01 - 300 ha";"Czubajka";7;"Neutrals";0;1;0;1
2817;"malopolskie";"100.01 - 300 ha";"Gaska";9;"Promoters";0;0;1;1
2817;"malopolskie";"100.01 - 300 ha";"Podgrzybek";1;"Detractors";1;0;0;1
2817;"malopolskie";"100.01 - 300 ha";"Kozlarz";9;"Promoters";0;0;1;1
2817;"malopolskie";"100.01 - 300 ha";"Maslak";7;"Neutrals";0;1;0;1
2817;"malopolskie";"100.01 - 300 ha";"Opienka";6;"Detractors";1;0;0;1
2817;"malopolskie";"100.01 - 300 ha";"Golabek";10;"Promoters";0;0;1;1
2817;"malopolskie";"100.01 - 300 ha";"Boczniak";5;"Detractors";1;0;0;1
2817;"malopolskie";"100.01 - 300 ha";"Pieczarka";2;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Borowik";3;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Czubajka";2;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Gaska";1;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Podgrzybek";5;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Kozlarz";1;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Maslak";1;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Opienka";7;"Neutrals";0;1;0;1
2822;"malopolskie";"100.01 - 300 ha";"Golabek";4;"Detractors";1;0;0;1
2822;"malopolskie";"100.01 - 300 ha";"Boczniak";8;"Neutrals";0;1;0;1
2822;"malopolskie";"100.01 - 300 ha";"Pieczarka";5;"Detractors";1;0;0;1
2837;"mazowieckie";"50.01 - 100 ha";"Gaska";6;"Detractors";1;0;0;1
2837;"mazowieckie";"50.01 - 100 ha";"Podgrzybek";7;"Neutrals";0;1;0;1
2837;"mazowieckie";"50.01 - 100 ha";"Kozlarz";5;"Detractors";1;0;0;1
2837;"mazowieckie";"50.01 - 100 ha";"Maslak";7;"Neutrals";0;1;0;1
2837;"mazowieckie";"50.01 - 100 ha";"Opienka";6;"Detractors";1;0;0;1
2837;"mazowieckie";"50.01 - 100 ha";"Golabek";9;"Promoters";0;0;1;1
2837;"mazowieckie";"50.01 - 100 ha";"Boczniak";2;"Detractors";1;0;0;1
2837;"mazowieckie";"50.01 - 100 ha";"Pieczarka";4;"Detractors";1;0;0;1
2862;"mazowieckie";"<= 50 ha";"Borowik";8;"Neutrals";0;1;0;1
2862;"mazowieckie";"<= 50 ha";"Czubajka";1;"Detractors";1;0;0;1
2862;"mazowieckie";"<= 50 ha";"Gaska";10;"Promoters";0;0;1;1
2862;"mazowieckie";"<= 50 ha";"Podgrzybek";6;"Detractors";1;0;0;1
2862;"mazowieckie";"<= 50 ha";"Kozlarz";5;"Detractors";1;0;0;1
2862;"mazowieckie";"<= 50 ha";"Maslak";6;"Detractors";1;0;0;1
2862;"mazowieckie";"<= 50 ha";"Opienka";10;"Promoters";0;0;1;1
2862;"mazowieckie";"<= 50 ha";"Golabek";10;"Promoters";0;0;1;1
2862;"mazowieckie";"<= 50 ha";"Boczniak";8;"Neutrals";0;1;0;1
2862;"mazowieckie";"<= 50 ha";"Pieczarka";2;"Detractors";1;0;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Borowik";7;"Neutrals";0;1;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Gaska";3;"Detractors";1;0;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Podgrzybek";3;"Detractors";1;0;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Kozlarz";5;"Detractors";1;0;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Maslak";7;"Neutrals";0;1;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Opienka";6;"Detractors";1;0;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Golabek";1;"Detractors";1;0;0;1
2865;"mazowieckie";"50.01 - 100 ha";"Boczniak";10;"Promoters";0;0;1;1
2865;"mazowieckie";"50.01 - 100 ha";"Pieczarka";9;"Promoters";0;0;1;1
2880;"mazowieckie";"50.01 - 100 ha";"Borowik";1;"Detractors";1;0;0;1
2880;"mazowieckie";"50.01 - 100 ha";"Czubajka";2;"Detractors";1;0;0;1
2880;"mazowieckie";"50.01 - 100 ha";"Gaska";9;"Promoters";0;0;1;1
2880;"mazowieckie";"50.01 - 100 ha";"Podgrzybek";2;"Detractors";1;0;0;1
2880;"mazowieckie";"50.01 - 100 ha";"Kozlarz";10;"Promoters";0;0;1;1
2880;"mazowieckie";"50.01 - 100 ha";"Maslak";5;"Detractors";1;0;0;1
2880;"mazowieckie";"50.01 - 100 ha";"Opienka";5;"Detractors";1;0;0;1
2880;"mazowieckie";"50.01 - 100 ha";"Golabek";7;"Neutrals";0;1;0;1
2880;"mazowieckie";"50.01 - 100 ha";"Boczniak";9;"Promoters";0;0;1;1
2880;"mazowieckie";"50.01 - 100 ha";"Pieczarka";7;"Neutrals";0;1;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Borowik";6;"Detractors";1;0;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Czubajka";9;"Promoters";0;0;1;1
2886;"mazowieckie";"300.01 - 500 ha";"Gaska";4;"Detractors";1;0;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Podgrzybek";3;"Detractors";1;0;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Kozlarz";2;"Detractors";1;0;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Maslak";3;"Detractors";1;0;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Opienka";4;"Detractors";1;0;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Golabek";3;"Detractors";1;0;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Boczniak";7;"Neutrals";0;1;0;1
2886;"mazowieckie";"300.01 - 500 ha";"Pieczarka";3;"Detractors";1;0;0;1
