"RecordNo";"project_id";"mushrooms";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;5;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"Go³¹bek";4;2;4;4;1;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;5;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"KoŸlarz";2;1;4;1;3;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Borowik";2;2;5;4;4;1
2069;1;"Borowik";2;2;4;4;4;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;4;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Czubajka";4;4;5;3;2;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;4;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Podgrzybek";1;2;5;1;4;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"Opieñka";1;2;5;1;2;1
2069;1;"Opieñka";1;2;4;1;2;1
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;5;2;3;4
2069;1;"G¹ska";5;5;4;2;3;4
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;5;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Boczniak";1;2;4;1;3;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;4;1;4;1
2069;1;"Pieczarka";1;2;5;1;4;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Maœlak";1;1;4;1;5;1
2070;1;"Maœlak";1;1;5;1;5;1
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;5;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"Go³¹bek";2;4;4;5;3;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;5;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"KoŸlarz";2;4;4;4;1;5
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Borowik";1;4;5;1;2;3
2070;1;"Borowik";1;4;4;1;2;3
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;4;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Czubajka";2;4;5;2;4;2
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;4;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Podgrzybek";5;1;5;2;4;1
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;5;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
2070;1;"Opieñka";2;2;4;4;4;2
